PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
204,2024-11-01,13:02:28.55,3,1,"Armijo, Calix",1000123801,Right,CAL_MAT,"Becker, Andrew",1000365282,Left,CAL_MAT,Undefined,6,Top,0,0,0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.37657,-1.033309,-0.773809,1834.58012,227.49911,1:30,5.45557,0.1478,6.70088,-27.84002,12.96572,12.768,2.19055,0.50421,74.74216,-6.30111,1.55468,0.459761,,,,,,,,,,,,-7.06843,7.5202,-0.10143,50,5.3757,1.18411,-118.41838,-2.8487,-10.02856,22.78818,-21.50451,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,39122ab0-988c-11ef-8084-13326cb0523e,81.98272,,,6.63442,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:02:28.55,2024-11-01T13:02:28.5564386-07:00,2024-11-01T20:02:28.5564386Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,d01effbd-4911-49ee-abe5-c3741f35472d,53.80123,-119.14764,11.39409,5.45585,-2.16053,-10.75226,-0.14446,1.50504,-5.01428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
205,2024-11-01,13:02:44.93,3,2,"Armijo, Calix",1000123801,Right,CAL_MAT,"Becker, Andrew",1000365282,Left,CAL_MAT,Undefined,6,Top,1,0,1,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.66529,-2.460588,-2.025167,2010.75143,239.123619,2:00,5.52686,0.19055,6.87982,-29.76793,9.60497,13.9982,0.8012,-0.48915,76.08606,-8.067331,0.53763,0.451617,,,,,,,,,,,,-7.98847,6.1867,-0.06638,50,5.36028,3.7729,-120.14213,-5.94025,-11.67581,23.27899,-23.13171,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,42ddcbd0-988c-11ef-8084-13326cb0523e,83.46113,,,6.57923,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:02:44.93,2024-11-01T13:02:44.9380000-07:00,2024-11-01T20:02:44.9380000Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,8303f0e8-5077-4ea3-aa81-b077def2dbfa,53.62021,-120.84155,11.63949,5.52831,-5.24526,-11.56585,-0.18501,4.1237,-5.8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.74042,,,1.32334,,,,-1.70602,5.81425,0.11494,127.28861,7.30145,1.6637,-1.30389,109.70742,-9.3696,5.81205,15.30442,-10.71039,-0.07586,-3.04342,3.24615,High,High,High,,,High,High,High
206,2024-11-01,13:03:11.87,3,3,"Armijo, Calix",1000123801,Right,CAL_MAT,"Becker, Andrew",1000365282,Left,CAL_MAT,Undefined,6,Top,1,1,1,FourSeamFastBall,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.8306,-1.529164,-0.172549,1928.760949,234.077955,1:45,5.59576,0.17653,6.33667,-24.14379,12.52095,15.58556,2.17548,1.31646,79.07041,-6.087552,2.650067,0.435809,,,,,,,,,,,,-8.30689,7.35654,-0.17159,50,5.47297,-0.19736,-126.18237,-4.06835,-13.26218,28.0158,-20.42917,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,52e111e0-988c-11ef-8084-13326cb0523e,86.48851,,,7.7602,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:03:11.87,2024-11-01T13:03:11.8796770-07:00,2024-11-01T20:03:11.8796770Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,f50a48a8-e8ae-40f5-8a1f-c0c236b94901,54.16495,-127.10374,14.0079,5.59572,-3.39649,-10.21458,-0.17227,0.2388,-6.63109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
207,2024-11-01,13:04:05.80,3,4,"Armijo, Calix",1000123801,Right,CAL_MAT,"Becker, Andrew",1000365282,Left,CAL_MAT,Undefined,6,Top,1,2,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.14424,-0.578638,-0.189774,2727.12305,69.742764,8:15,5.41852,0.38918,6.09585,-49.17314,-3.12091,-11.87847,0.78553,-0.77622,71.9954,-9.580828,-2.336381,0.488424,,,,,,,,,,,,6.1178,-1.09634,-0.36832,50,5.34788,0.78159,-112.30257,-2.61806,7.88434,18.59723,-33.58694,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,73111f00-988c-11ef-8084-13326cb0523e,77.1716,,,5.14884,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:04:05.80,2024-11-01T13:04:05.8038754-07:00,2024-11-01T20:04:05.8038754Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,32654ee4-f346-46a8-abcb-4b5df280005e,54.40769,-113.03012,9.29862,5.4246,-1.30409,-16.79347,-0.39286,0.47315,3.94217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
208,2024-11-01,13:04:24.73,3,5,"Armijo, Calix",1000123801,Right,CAL_MAT,"Becker, Andrew",1000365282,Left,CAL_MAT,Undefined,6,Top,1,3,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,82.07656,-0.893278,-2.169244,1986.078513,254.824877,2:30,5.56395,0.34863,6.9254,-33.44096,6.22079,18.56847,1.96326,-0.07996,75.71303,-7.186988,1.232197,0.45327,57.82859,-22.911173,20.321038,,,,,12.65567,11.26929,10.226723,0.077219,-10.67079,3.85295,-0.21941,50,5.49607,3.94886,-119.4832,-2.72722,-15.46232,22.51183,-26.59096,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,7e4d8e30-988c-11ef-8084-13326cb0523e,83.15662,2.55146,,6.36354,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:04:24.73,2024-11-01T13:04:24.7323618-07:00,2024-11-01T20:04:24.7323618Z,GroundBall,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,b17eb2e5-75c6-4ee4-a3dc-f15080a33d02,53.57848,-120.15554,11.25592,5.56566,-1.93306,-13.29548,-0.34425,4.41065,-7.73116,,6.84935,73.25652,-8.65317,,,,,,,2.55143,-33.01325,-0.35802,,,,,,,0.15195,27.13153,-0.01619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
209,2024-11-01,13:05:20.29,4,1,"Armijo, Calix",1000123801,Right,CAL_MAT,"Honikel, Luke",822152,Left,CAL_MAT,Undefined,6,Top,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.82579,0.460577,0.468252,2577.001261,85.903318,8:45,5.42236,0.49799,5.98505,-45.09817,0.85189,-8.19138,2.0911,0.24939,71.49192,-7.858968,-1.006785,0.487882,,,,,,,,,,,,4.4165,0.61315,-0.53014,50,5.43326,-0.64023,-113.14348,-0.4503,5.70828,21.20609,-31.38155,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,9f74a580-988c-11ef-8084-13326cb0523e,77.25734,,,6.33386,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:05:20.29,2024-11-01T13:05:20.2992610-07:00,2024-11-01T20:05:20.2992610Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,cca39143-27e5-4a0d-ac89-9d06a9e21000,54.51757,-113.98705,10.60305,5.42634,0.79803,-15.69077,-0.50016,-0.86731,2.85414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
210,2024-11-01,13:05:38.46,4,2,"Armijo, Calix",1000123801,Right,CAL_MAT,"Honikel, Luke",822152,Left,CAL_MAT,Undefined,6,Top,2,0,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.44609,-1.335403,-0.613627,1966.514882,257.74071,2:30,5.57864,0.31458,6.70166,-34.09734,5.48469,19.93316,1.51586,1.41457,76.30147,-7.70385,3.025121,0.452815,,,,,,,,,,,,-10.90138,3.54154,-0.28185,50,5.47613,0.64156,-120.05614,-3.73054,-15.96286,22.52969,-26.9882,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,aa3f8e30-988c-11ef-8084-13326cb0523e,83.24034,,,6.14463,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:05:38.46,2024-11-01T13:05:38.4616930-07:00,2024-11-01T20:05:38.4616930Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,2dfa6e6c-6637-41fc-95e3-4e21a2a8cc39,53.80248,-120.76761,11.26484,5.58048,-2.87828,-13.4941,-0.31007,1.14565,-7.98143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
211,2024-11-01,13:05:58.23,4,3,"Armijo, Calix",1000123801,Right,CAL_MAT,"Honikel, Luke",822152,Left,CAL_MAT,Undefined,6,Top,2,0,2,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.46204,-0.971448,-0.627995,1959.036678,252.239267,2:30,5.6186,0.25101,6.65767,-31.13777,7.75808,20.46304,2.13464,1.38154,76.68871,-6.818729,3.102329,0.448872,,,,,,,,,,,,-11.13729,4.69559,-0.21707,50,5.54055,0.64295,-121.4726,-2.91703,-16.59974,24.34382,-25.17545,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,b6094940-988c-11ef-8084-13326cb0523e,83.97138,,,6.77333,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:05:58.23,2024-11-01T13:05:58.2322658-07:00,2024-11-01T20:05:58.2322658Z,,v3,471256,471256,,"Liera, Erubiel",1000365303,Right,CAL_MAT,6acad50f-2706-4dde-b929-72d9088dab48,53.84543,-122.24081,12.17191,5.62007,-2.12257,-12.58772,-0.24563,1.16678,-8.29987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
212,2024-11-01,13:08:03.65,1,1,"Ignaciak, Blake",822556,Right,CAL_MAT,"Panganiban, Kyle",822681,Right,CAL_MAT,Undefined,6,Bottom,0,0,0,Slider,Curveball,InPlay,Undefined,Bunt,Out,1,0,,76.10061,2.334712,-1.396643,2291.533259,79.025928,8:45,4.5473,2.63498,6.27374,-50.1757,-2.23162,-19.52485,2.52005,-0.27982,69.44354,-6.978712,-4.921656,0.498355,,,,,,,,,,,,9.82241,-1.52256,-2.5221,50,4.69541,3.34545,-110.5278,3.08197,12.02107,21.66159,-34.03742,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,00d31960-988d-11ef-8084-13326cb0523e,75.6337,,,6.65707,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:08:03.65,2024-11-01T13:08:03.6543458-07:00,2024-11-01T20:08:03.6543458Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,dd6101e1-2ad7-4cbc-b677-ebfce0c2755e,54.22912,-111.35355,10.8308,4.55319,4.37949,-17.01871,-2.64089,2.8872,6.01053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
213,2024-11-01,13:08:36.51,2,1,"Ignaciak, Blake",822556,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,6,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.18399,1.504166,-2.754406,2287.472034,73.038057,8:30,4.56498,2.31875,6.877,-50.31542,-3.83311,-17.14903,1.74469,-1.62238,70.19579,-7.887388,-5.882599,0.490699,,,,,,,,,,,,8.27469,-1.98024,-2.13924,50,4.64364,5.87134,-110.76159,1.59629,10.23756,20.53643,-34.62404,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,14738360-988d-11ef-8084-13326cb0523e,76.81375,,,5.98819,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:08:36.51,2024-11-01T13:08:36.5146082-07:00,2024-11-01T20:08:36.5146082Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,4f2b8bf3-18e7-4258-bb23-f38a5fc91e28,53.62522,-111.43173,10.26821,4.57312,2.72612,-17.31202,-2.32537,5.53727,5.11878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
214,2024-11-01,13:08:53.30,2,2,"Ignaciak, Blake",822556,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,6,Bottom,1,1,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.33172,-0.338233,-3.826061,2278.186742,239.718359,2:00,4.71479,2.63521,7.00129,-22.44749,11.08489,17.21028,2.53598,0.58581,81.78794,-4.625128,-0.679476,0.416777,73.53348,13.499939,53.487442,5233.750395,54.7848,12.03571,95.38612,158.6293,128.0329,63.251001,1.917686,-10.35205,6.32768,-2.4061,50,4.68629,8.0907,-129.83175,-1.35169,-17.68785,26.9192,-21.36238,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,1e612b70-988d-11ef-8084-13326cb0523e,90.4379,13.60458,,7.54378,,,,0.28625,2.40896,-0.45009,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:08:53.30,2024-11-01T13:08:53.3000674-07:00,2024-11-01T20:08:53.3000674Z,LineDrive,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,538130cf-7195-4944-91cf-f37ccf884702,53.50132,-130.5557,13.4596,4.71492,-0.77718,-10.68119,-2.63008,8.56638,-8.84393,,0.28623,62.39789,-19.3916,4.49,-0.68378,-0.12955,0.14115,-0.04561,0.00566,2.40898,25.17581,-14.40631,0.3275,-0.17763,0.25196,-0.14945,0.04485,-0.00544,-0.45008,84.28551,-6.50348,0.72177,-0.13956,0.13056,-0.08014,0.0244,-0.00297,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
215,2024-11-01,13:09:15.84,2,3,"Ignaciak, Blake",822556,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,6,Bottom,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,75.27727,1.746203,-0.105188,2306.566977,59.863646,8:00,4.59463,2.4255,7.10703,-51.72062,-4.99575,-10.90256,1.86938,1.42151,69.67747,-7.954124,-2.109991,0.491978,,,,,,,,,,,,5.85674,-2.79181,-2.4163,50,4.68256,0.51503,-109.67428,2.0868,7.16001,18.72314,-35.58708,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,2bddc6a0-988d-11ef-8084-13326cb0523e,76.61413,,,5.5998,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:09:15.84,2024-11-01T13:09:15.8407138-07:00,2024-11-01T20:09:15.8407138Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,d6d9059e-d6fa-4272-bd54-aa2ada514d7e,53.39685,-110.25264,9.36157,4.60111,3.18611,-17.79354,-2.4288,0.29385,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
216,2024-11-01,13:09:33.04,2,4,"Ignaciak, Blake",822556,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,6,Bottom,1,2,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,74.89578,3.764896,-3.05403,2341.004983,71.982589,8:30,4.58777,2.48687,7.04402,-50.732,-2.71453,-12.87465,3.7899,-1.3629,68.49117,-5.774664,-5.404161,0.498736,,,,,,,,,,,,5.92835,-2.00295,-2.29919,50,4.80106,6.19604,-108.65523,5.90082,7.05596,19.82118,-34.55796,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,36230490-988d-11ef-8084-13326cb0523e,75.57589,,,6.40461,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:09:33.04,2024-11-01T13:09:33.0412002-07:00,2024-11-01T20:09:33.0412002Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,09877907-c171-47ae-8cc4-d3a84e3ee2d0,53.45673,-109.28399,9.91059,4.59648,6.99707,-17.27898,-2.49219,5.97221,3.52798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
217,2024-11-01,13:09:49.71,2,5,"Ignaciak, Blake",822556,Right,CAL_MAT,"Sanderson, Jarren",822618,Right,CAL_MAT,Undefined,6,Bottom,1,3,1,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,90.19001,-0.492879,-2.653605,2355.950007,252.376484,2:30,4.64623,2.48692,6.88495,-26.44686,6.55315,17.43607,1.99274,1.52032,82.68477,-5.494475,0.534112,0.413455,,,,,,,,,,,,-10.04213,3.92386,-2.32455,50,4.60556,5.44667,-131.18915,-1.88533,-17.51019,27.61545,-25.3321,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,4004ecd0-988d-11ef-8084-13326cb0523e,91.16447,,,7.50524,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:09:49.71,2024-11-01T13:09:49.7115618-07:00,2024-11-01T20:09:49.7115618Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,85419fbf-47d9-4d6a-875d-287d0641797e,53.61698,-131.94833,13.80772,4.64782,-1.18892,-12.66605,-2.4809,5.92804,-8.7551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
218,2024-11-01,13:10:26.35,3,1,"Ignaciak, Blake",822556,Right,CAL_MAT,"Cortez, Angel",822299,Right,CAL_MAT,Undefined,6,Bottom,1,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.64514,-0.171139,-5.541105,2353.880052,249.30736,2:15,4.47758,2.37294,7.27279,-25.50281,7.69028,17.54143,2.19683,-1.19232,81.78426,-5.039365,-2.329578,0.414663,,,,,,,,,,,,-11.00764,4.52236,-2.06263,50,4.46067,12.00124,-129.97546,-1.04282,-18.80413,27.59551,-24.44857,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,55dad470-988d-11ef-8084-13326cb0523e,90.89898,,,7.86088,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:10:26.35,2024-11-01T13:10:26.3502818-07:00,2024-11-01T20:10:26.3502818Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,3275f370-8c5d-42e3-8629-38e462cb4b93,53.22826,-130.65906,13.79776,4.479,-0.43718,-12.22429,-2.3657,12.46706,-9.40206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
219,2024-11-01,13:10:43.19,3,2,"Ignaciak, Blake",822556,Right,CAL_MAT,"Cortez, Angel",822299,Right,CAL_MAT,Undefined,6,Bottom,1,1,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.50352,-0.185983,-5.297885,2322.10949,252.475355,2:30,4.52959,2.51823,7.27954,-26.42789,6.82945,18.26084,2.15836,-0.76451,81.69808,-5.225214,-1.951331,0.415064,,,,,,,,,,,,-11.39331,4.04969,-2.22292,50,4.5116,11.42311,-129.84367,-1.10211,-19.4182,27.60857,-25.27197,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,5fe52c40-988d-11ef-8084-13326cb0523e,90.81109,,,7.80544,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:10:43.19,2024-11-01T13:10:43.1923170-07:00,2024-11-01T20:10:43.1923170Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,6afce232-ce78-4292-8ba1-1d8fa1a1c7e4,53.22244,-130.52705,13.80429,4.53114,-0.47656,-12.63599,-2.51162,11.90377,-9.7091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
220,2024-11-01,13:11:16.33,3,3,"Ignaciak, Blake",822556,Right,CAL_MAT,"Cortez, Angel",822299,Right,CAL_MAT,Undefined,6,Bottom,1,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.98892,1.354644,0.272218,2207.154109,61.88868,8:00,4.43746,2.54359,6.57687,-56.79326,-6.11248,-14.93402,0.94652,1.54859,66.9259,-9.245982,-2.449044,0.512381,,,,,,,,,,,,7.88343,-3.05433,-2.55691,50,4.50808,-0.01612,-107.46125,0.9928,9.00077,22.72131,-35.66129,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,73b6b860-988d-11ef-8084-13326cb0523e,73.56331,,,7.06302,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:11:16.33,2024-11-01T13:11:16.3344354-07:00,2024-11-01T20:11:16.3344354Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,66d384b3-cedc-47b6-b2ec-2633c9bbe596,53.9229,-108.28752,11.36066,4.4484,2.28963,-17.83064,-2.55037,-0.34344,4.50039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
221,2024-11-01,13:11:41.94,3,4,"Ignaciak, Blake",822556,Right,CAL_MAT,"Cortez, Angel",822299,Right,CAL_MAT,Undefined,6,Bottom,1,2,1,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.07306,-1.238578,-3.275694,2327.945796,259.564027,2:45,4.62776,2.52893,7.20936,-29.12218,4.49689,18.50344,1.07737,1.10149,81.40488,-6.764071,0.128068,0.417315,,,,,,,,,,,,-11.19245,3.02205,-2.34559,50,4.54748,6.82711,-129.53245,-3.56583,-18.8927,28.69652,-27.07288,CAL_MAT,CAL_MAT,Matador Field,TeamExclusive,Team,20241101-Matador Field-Private-1,82e39ba0-988d-11ef-8084-13326cb0523e,90.32125,,,7.66817,,,,,,,8939bfc7-06e8-4082-9f9d-5b556ec8b8fe,2024-11-01,20:11:41.94,2024-11-01T13:11:41.9444706-07:00,2024-11-01T20:11:41.9444706Z,,v3,471256,471256,,"Rios, Xavier",822555,Right,CAL_MAT,7fb08c7e-c86a-48ad-b6c8-3bed63f14bce,53.29466,-130.2603,14.34826,4.62922,-2.87916,-13.53644,-2.52483,7.3063,-9.44635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
